;Unnamed: 0;SegId;Mean;Min;Max;Variance;Count;Volume;x;y;z;StructName;sub;ses;run;acq;rec;side;StructNameNoSide
134;0;18;0.375563215;0.305727392;0.437409848;0.000984651;74;1594.827515;107.6351351;95.30405405;-115.4240492;Left-Amygdala;0GVLq6;1;1;R4;LLRv1;Left;Amygdala
135;22;24;0.375531897;0;2.032289505;0.012643538;18832;405862.0625;81.16968458;108.4303314;-91.21415251;CSF;0GVLq6;1;1;R4;LLRv1;;None
136;35;26;0.344042387;0.296104342;0.398015559;0.000820549;37;797.4137573;94.32432432;79.59459459;-104.7530336;Left-Accumbens-area;0GVLq6;1;1;R4;LLRv1;Left;Accumbens-area
137;2;28;0.293942261;0.255720675;0.351904273;0.000371094;184;3965.51709;96.30434783;107.3777174;-110.5697197;Left-VentralDC;0GVLq6;1;1;R4;LLRv1;Left;VentralDC
138;27;30;0.338185102;0.335405171;0.340965033;1.55E-05;2;43.10344696;111.25;92.5;-106.8965564;Left-vessel;0GVLq6;1;1;R4;LLRv1;Left;vessel
139;13;31;0.315722674;0.28502363;0.351307333;0.000367201;19;409.4827576;102.3684211;123.8157895;-97.27768176;Left-choroid-plexus;0GVLq6;1;1;R4;LLRv1;Left;choroid-plexus
140;38;41;0.281465992;0.191157058;0.439348102;0.000834262;10652;229568.9531;59.16400676;112.6617067;-88.13983948;Right-Cerebral-White-Matter;0GVLq6;1;1;R4;LLRv1;Right;Cerebral-White-Matter
141;39;42;0.331977215;0;0.552862167;0.001461222;9775;210668.0938;54.78516624;114.4347826;-94.95052959;Right-Cerebral-Cortex;0GVLq6;1;1;R4;LLRv1;Right;Cerebral-Cortex
142;19;43;0.347970703;0.247171462;1.131270885;0.008997674;369;7952.585938;70.399729;107.5677507;-93.05672855;Right-Lateral-Ventricle;0GVLq6;1;1;R4;LLRv1;Right;Lateral-Ventricle
143;4;44;0.351482864;0.284270287;0.408944607;0.000905808;43;926.7241211;54.8255814;100.4651163;-119.0056179;Right-Inf-Lat-Vent;0GVLq6;1;1;R4;LLRv1;Right;Inf-Lat-Vent
144;29;46;0.311853034;0.226568267;0.430648476;0.000823327;1049;22607.75781;68.88703527;138.9299333;-137.418235;Right-Cerebellum-White-Matter;0GVLq6;1;1;R4;LLRv1;Right;Cerebellum-White-Matter
145;16;47;0.322346586;0;0.527602494;0.003617214;2500;53879.30859;66.557;147.106;-143.4634523;Right-Cerebellum-Cortex;0GVLq6;1;1;R4;LLRv1;Right;Cerebellum-Cortex
146;8;49;0.297519996;0.270370275;0.368333846;0.000226771;276;5948.275879;73.63224638;109.375;-97.95102929;Right-Thalamus;0GVLq6;1;1;R4;LLRv1;Right;Thalamus
147;23;50;0.309071678;0.261625022;0.435774565;0.000827292;150;3232.758545;70.08333333;83.96666667;-91.60920031;Right-Caudate;0GVLq6;1;1;R4;LLRv1;Right;Caudate
148;36;51;0.30533847;0.265524209;0.368100137;0.000417416;285;6142.241211;60.28070175;91.50877193;-101.9358789;Right-Putamen;0GVLq6;1;1;R4;LLRv1;Right;Putamen
149;24;52;0.280247432;0.258029819;0.315615654;0.0001467;53;1142.241333;66.41509434;94.85849057;-101.6916118;Right-Pallidum;0GVLq6;1;1;R4;LLRv1;Right;Pallidum
150;21;53;0.339057563;0.270466238;0.411365122;0.00058028;187;4030.172363;59.49197861;111.0695187;-115.9505854;Right-Hippocampus;0GVLq6;1;1;R4;LLRv1;Right;Hippocampus
151;3;54;0.353899797;0.283893555;0.394382268;0.000716086;85;1831.896484;62.70588235;94.29411765;-117.8499031;Right-Amygdala;0GVLq6;1;1;R4;LLRv1;Right;Amygdala
152;26;58;0.359536985;0.320386112;0.415189743;0.000533078;19;409.4827576;76.18421053;79.34210526;-105.0816744;Head-ExtraCerebral;0GVLq6;1;1;R4;LLRv1;;None
153;12;60;0.297538278;0.247544676;0.404720128;0.000455003;173;3728.448242;74.32080925;106.083815;-111.3015792;Right-VentralDC;0GVLq6;1;1;R4;LLRv1;Right;VentralDC
154;31;63;0.323164606;0.269030988;0.415821195;0.001173148;33;711.2068481;68.18181818;111.6666667;-99.47753874;Right-choroid-plexus;0GVLq6;1;1;R4;LLRv1;Right;choroid-plexus
155;1;77;0.278480766;0.260301828;0.307420909;0.000231917;17;366.379303;86.02941176;93.38235294;-89.0466581;WM-hypointensities;0GVLq6;1;1;R4;LLRv1;;None
156;15;165;0.039860789;0;0.610105455;0.011603153;19678;424094.8125;88.49400346;116.3447759;-93.7176521;;0GVLq6;1;1;R4;LLRv1;;None
157;34;258;0.006837881;0;0.743892491;0.002143271;47307;1019547.375;86.33547889;102.1814953;-114.330974;;0GVLq6;1;1;R4;LLRv1;;None
158;7;259;0;0;0;0;713;15366.37891;85.23492286;30.8345021;-125.2841365;;0GVLq6;1;1;R4;LLRv1;;None
159;26;0;0.001897654;0;0.733802557;0.000558959;251801;5426745.5;0;0;0;Unknown;0NSIxr;1;1;R4;CGv1;;None
160;27;2;0.285327954;0.214617774;0.415144354;0.001031593;9821;211659.4688;114.5196518;122.9146726;-95.30141737;Left-Cerebral-White-Matter;0NSIxr;1;1;R4;CGv1;Left;Cerebral-White-Matter
161;16;3;0.332909085;0;0.633431196;0.001089784;8995;193857.75;117.4763758;125.1259033;-102.4481081;Left-Cerebral-Cortex;0NSIxr;1;1;R4;CGv1;Left;Cerebral-Cortex
162;39;4;0.353799982;0.248296946;0.595612407;0.003348263;690;14870.68945;100.0217391;117.365942;-101.5692201;Left-Lateral-Ventricle;0NSIxr;1;1;R4;CGv1;Left;Lateral-Ventricle
163;38;5;0.329916291;0.309813917;0.363148481;0.000630851;4;86.20689392;118.75;105.625;-125.8620733;Left-Inf-Lat-Vent;0NSIxr;1;1;R4;CGv1;Left;Inf-Lat-Vent
164;10;7;0.30410468;0.255109161;0.412973225;0.000512966;820;17672.41406;105.1006098;139.8384146;-147.804882;Left-Cerebellum-White-Matter;0NSIxr;1;1;R4;CGv1;Left;Cerebellum-White-Matter
165;18;8;0.331184942;0.256559491;0.507256329;0.000843418;2182;47025.85938;108.0029789;147.613428;-151.5834926;Left-Cerebellum-Cortex;0NSIxr;1;1;R4;CGv1;Left;Cerebellum-Cortex
166;15;10;0.298480686;0.240538239;0.417773455;0.000906356;262;5646.551758;98.36832061;116.7080153;-108.4232739;Left-Thalamus;0NSIxr;1;1;R4;CGv1;Left;Thalamus
167;22;11;0.292124167;0.235532984;0.369457364;0.000782511;143;3081.896484;103.2517483;93.3041958;-99.71063897;Left-Caudate;0NSIxr;1;1;R4;CGv1;Left;Caudate
168;13;12;0.289983374;0.243804902;0.350737542;0.000520439;275;5926.724121;113.7090909;102.1545455;-107.8495344;Left-Putamen;0NSIxr;1;1;R4;CGv1;Left;Putamen
169;4;13;0.265742726;0.242723361;0.286640465;0.000124201;44;948.2758179;106.875;104.5454545;-110.5799419;Left-Pallidum;0NSIxr;1;1;R4;CGv1;Left;Pallidum
170;36;14;0.413874526;0.30975166;0.65624845;0.004848061;69;1487.06897;88.62318841;105.5797101;-113.5932079;3rd-Ventricle;0NSIxr;1;1;R4;CGv1;;None
171;34;15;0.352857956;0.296115816;0.42923069;0.00087169;60;1293.103394;88.125;127.5833333;-143.678165;4th-Ventricle;0NSIxr;1;1;R4;CGv1;;None
172;14;16;0.285179549;0.242135361;0.401956141;0.000554763;683;14719.82715;88.2942899;114.9670571;-139.4557521;Brain-Stem;0NSIxr;1;1;R4;CGv1;;None
173;31;17;0.338090736;0.275231391;0.385546118;0.000477169;207;4461.206543;111.4371981;118.3333333;-124.3711521;Left-Hippocampus;0NSIxr;1;1;R4;CGv1;Left;Hippocampus
174;6;18;0.358104819;0.294376701;0.394605875;0.000523877;69;1487.06897;113.0797101;100.9057971;-123.6381853;Left-Amygdala;0NSIxr;1;1;R4;CGv1;Left;Amygdala
175;23;24;0.384712948;0;0.870530307;0.005524223;16929;364849.125;85.44465119;117.2885286;-97.55327496;CSF;0NSIxr;1;1;R4;CGv1;;None
176;2;26;0.328255329;0.282261938;0.370049447;0.000385018;40;862.0689697;102.375;86.6875;-111.5517287;Left-Accumbens-area;0NSIxr;1;1;R4;CGv1;Left;Accumbens-area
177;32;28;0.287653601;0.242342785;0.352777123;0.0004634;138;2974.137939;99.36594203;111.4311594;-119.8900594;Left-VentralDC;0NSIxr;1;1;R4;CGv1;Left;VentralDC
178;1;30;0.331839383;0.324171185;0.33950758;0.000117602;2;43.10344696;117.5;101.25;-113.793108;Left-vessel;0NSIxr;1;1;R4;CGv1;Left;vessel
179;29;31;0.319881165;0.274187088;0.387567461;0.000676684;42;905.1723633;106.8452381;127.5595238;-111.8226647;Left-choroid-plexus;0NSIxr;1;1;R4;CGv1;Left;choroid-plexus
180;12;41;0.282763837;0.21546185;0.434213042;0.000938464;9185;197952.5781;64.49074578;116.5155144;-95.37214458;Right-Cerebral-White-Matter;0NSIxr;1;1;R4;CGv1;Right;Cerebral-White-Matter
181;5;42;0.329221608;0.255689085;0.541636407;0.000947522;8244;177672.4063;60.14859292;116.7324721;-102.7313537;Right-Cerebral-Cortex;0NSIxr;1;1;R4;CGv1;Right;Cerebral-Cortex
182;37;43;0.350532168;0.263347507;0.576784432;0.00254954;576;12413.79297;76.21961806;113.7847222;-101.1614032;Right-Lateral-Ventricle;0NSIxr;1;1;R4;CGv1;Right;Lateral-Ventricle
183;35;44;0.347965568;0.307488441;0.37522307;0.000529046;8;172.4137878;66.875;101.5625;-123.2758664;Right-Inf-Lat-Vent;0NSIxr;1;1;R4;CGv1;Right;Inf-Lat-Vent
184;30;46;0.306308295;0.243589401;0.420694649;0.000633374;1038;22370.68945;69.14499037;137.9527938;-147.5649498;Right-Cerebellum-White-Matter;0NSIxr;1;1;R4;CGv1;Right;Cerebellum-White-Matter
185;19;47;0.32795713;0.255982548;0.51071018;0.000879768;2008;43275.85938;66.69322709;143.5246514;-152.5415618;Right-Cerebellum-Cortex;0NSIxr;1;1;R4;CGv1;Right;Cerebellum-Cortex
186;21;49;0.292426761;0.253047436;0.35945788;0.000386618;235;5064.654785;77.54255319;114.0744681;-108.1438051;Right-Thalamus;0NSIxr;1;1;R4;CGv1;Right;Thalamus
187;3;50;0.299657761;0.251508921;0.35605824;0.000498589;138;2974.137939;76.77536232;90.92391304;-98.67566696;Right-Caudate;0NSIxr;1;1;R4;CGv1;Right;Caudate
188;8;51;0.289646338;0.244118139;0.349660307;0.000501881;281;6056.03418;65.84519573;95.42704626;-108.2832296;Right-Putamen;0NSIxr;1;1;R4;CGv1;Right;Putamen
189;25;52;0.26996022;0.253765613;0.290839911;0.000106886;50;1077.586182;70.65;100.15;-109.379315;Right-Pallidum;0NSIxr;1;1;R4;CGv1;Right;Pallidum
190;0;53;0.32974504;0.283475429;0.409579188;0.000635648;211;4547.413574;63.86255924;111.5995261;-124.1379354;Right-Hippocampus;0NSIxr;1;1;R4;CGv1;Right;Hippocampus
191;33;54;0.358543062;0.285116494;0.427807599;0.000764233;71;1530.172363;68.48591549;95.42253521;-124.0893681;Right-Amygdala;0NSIxr;1;1;R4;CGv1;Right;Amygdala
192;11;58;0.333381894;0.294393182;0.36261189;0.000271249;29;625;81.63793103;85.0862069;-111.0582686;Head-ExtraCerebral;0NSIxr;1;1;R4;CGv1;;None
193;28;60;0.281271379;0.2504628;0.346452653;0.000301813;124;2672.413818;77.88306452;108.9112903;-119.3270345;Right-VentralDC;0NSIxr;1;1;R4;CGv1;Right;VentralDC
194;17;62;0.318428546;0.313141078;0.323716015;5.59E-05;2;43.10344696;62.5;95;-115.5172459;;0NSIxr;1;1;R4;CGv1;;None
195;40;63;0.326750423;0.284838945;0.434076756;0.000833259;42;905.1723633;69.22619048;121.9642857;-110.6732394;Right-choroid-plexus;0NSIxr;1;1;R4;CGv1;Right;choroid-plexus
196;7;77;0.285677379;0.258896559;0.336306244;0.000296613;84;1810.344727;100.5952381;124.7321429;-100.0410557;WM-hypointensities;0NSIxr;1;1;R4;CGv1;;None
197;20;165;0.153274552;0;0.680405378;0.030004645;12952;279137.9375;93.14642526;111.2720043;-104.6695005;;0NSIxr;1;1;R4;CGv1;;None
198;24;258;0.02947035;0;0.595185578;0.008178155;38264;824655.125;89.25327985;107.1577723;-121.2723627;;0NSIxr;1;1;R4;CGv1;;None
199;9;259;0;0;0;0;670;14439.6543;96.29104478;36.48134328;-125.2187383;;0NSIxr;1;1;R4;CGv1;;None
200;24;0;0.000319764;0;1.225907445;0.000121011;248216;5349482.5;0;0;0;Unknown;0NSIxr;1;1;R4;LLRv1;;None
201;4;2;0.281849301;0.213298708;0.50972414;0.001100988;10219;220237.0625;114.6460025;123.1243272;-94.47041326;Left-Cerebral-White-Matter;0NSIxr;1;1;R4;LLRv1;Left;Cerebral-White-Matter
202;26;3;0.336818877;0;0.650344133;0.001967669;9733;209762.9219;117.7930751;125.4155964;-101.577645;Left-Cerebral-Cortex;0NSIxr;1;1;R4;LLRv1;Left;Cerebral-Cortex
203;31;4;0.409006211;0.251742959;1.223011851;0.017090823;623;13426.72363;100.0722311;116.1797753;-101.040576;Left-Lateral-Ventricle;0NSIxr;1;1;R4;LLRv1;Left;Lateral-Ventricle
204;30;5;0.34809197;0.296794176;0.386139184;0.002127316;3;64.65516663;117.5;106.6666667;-125.2873607;Left-Inf-Lat-Vent;0NSIxr;1;1;R4;LLRv1;Left;Inf-Lat-Vent
205;37;7;0.294362904;0.228728279;0.398804694;0.000666475;852;18362.06836;105.3491784;139.8855634;-147.636397;Left-Cerebellum-White-Matter;0NSIxr;1;1;R4;LLRv1;Left;Cerebellum-White-Matter
206;3;8;0.331504761;0.250097245;0.594390631;0.001315479;2310;49784.48047;108.7575758;148.1298701;-151.3390097;Left-Cerebellum-Cortex;0NSIxr;1;1;R4;LLRv1;Left;Cerebellum-Cortex
207;23;10;0.291871666;0.239591345;0.407764971;0.000755068;261;5625;98.57279693;117.3659004;-107.8478049;Left-Thalamus;0NSIxr;1;1;R4;LLRv1;Left;Thalamus
208;40;11;0.293584876;0.232099563;0.363929212;0.000815304;142;3060.344727;103.2746479;94.48943662;-99.07722674;Left-Caudate;0NSIxr;1;1;R4;LLRv1;Left;Caudate
209;15;12;0.290764051;0.232713431;0.363975257;0.000637691;274;5905.172363;112.9562044;102.2354015;-107.5887285;Left-Putamen;0NSIxr;1;1;R4;LLRv1;Left;Putamen
210;20;13;0.260110761;0.239183575;0.281343997;0.000141546;49;1056.034424;106.8367347;105.8163265;-109.9929673;Left-Pallidum;0NSIxr;1;1;R4;LLRv1;Left;Pallidum
211;17;14;0.429645246;0.289614171;0.787213743;0.012891158;68;1465.517212;88.63970588;105.5147059;-113.0831689;3rd-Ventricle;0NSIxr;1;1;R4;LLRv1;;None
212;0;15;0.401459045;0.26994139;0.587254047;0.005732134;60;1293.103394;88.08333333;127.375;-143.90805;4th-Ventricle;0NSIxr;1;1;R4;LLRv1;;None
213;21;16;0.27733261;0.21194607;0.384846151;0.000792935;732;15775.86133;88.41188525;114.8155738;-138.6659171;Brain-Stem;0NSIxr;1;1;R4;LLRv1;;None
214;35;17;0.34101605;0.242983058;0.419541895;0.000973099;197;4245.689453;111.4847716;117.893401;-124.2954708;Left-Hippocampus;0NSIxr;1;1;R4;LLRv1;Left;Hippocampus
215;8;18;0.356816246;0.292728901;0.406469643;0.000834694;68;1465.517212;112.8308824;101.1764706;-123.9858056;Left-Amygdala;0NSIxr;1;1;R4;LLRv1;Left;Amygdala
216;33;24;0.4102322;0;2.301477432;0.019777982;18015;388254.3125;84.76228143;117.1207327;-96.56972163;CSF;0NSIxr;1;1;R4;LLRv1;;None
217;9;26;0.325914627;0.267382503;0.39080599;0.00062912;46;991.3792725;102.173913;87.11956522;-111.3943074;Left-Accumbens-area;0NSIxr;1;1;R4;LLRv1;Left;Accumbens-area
218;13;28;0.281390378;0.231428161;0.441482991;0.000745731;142;3060.344727;99.24295775;111.4084507;-118.8926708;Left-VentralDC;0NSIxr;1;1;R4;LLRv1;Left;VentralDC
219;38;30;0.335233549;0.329326451;0.346004456;8.73E-05;3;64.65516663;116.6666667;100.8333333;-113.793108;Left-vessel;0NSIxr;1;1;R4;LLRv1;Left;vessel
220;6;31;0.326884672;0.265465617;0.413262725;0.001377359;35;754.3103027;107.5714286;127.5714286;-112.1182312;Left-choroid-plexus;0NSIxr;1;1;R4;LLRv1;Left;choroid-plexus
221;14;41;0.279746212;0.206245422;0.486518949;0.001002265;9826;211767.2344;64.30694077;116.8680033;-95.0209556;Right-Cerebral-White-Matter;0NSIxr;1;1;R4;LLRv1;Right;Cerebral-White-Matter
222;19;42;0.333338491;0;0.715365589;0.001704745;9038;194784.4844;59.85505643;116.9957402;-102.3727451;Right-Cerebral-Cortex;0NSIxr;1;1;R4;LLRv1;Right;Cerebral-Cortex
223;18;43;0.420945032;0.245154083;1.536063313;0.022415102;549;11831.89648;76.50273224;112.7003643;-100.8856275;Right-Lateral-Ventricle;0NSIxr;1;1;R4;LLRv1;Right;Lateral-Ventricle
224;1;44;0.36105492;0.297394574;0.40525198;0.001441191;8;172.4137878;66.875;101.5625;-123.2758664;Right-Inf-Lat-Vent;0NSIxr;1;1;R4;LLRv1;Right;Inf-Lat-Vent
225;36;46;0.299968294;0.213584572;0.432021797;0.001102193;1035;22306.0332;68.95410628;137.9009662;-147.6295225;Right-Cerebellum-White-Matter;0NSIxr;1;1;R4;LLRv1;Right;Cerebellum-White-Matter
226;29;47;0.334793454;0.243669406;0.542218149;0.001209041;1994;42974.13672;65.90897693;143.6371615;-151.9368489;Right-Cerebellum-Cortex;0NSIxr;1;1;R4;LLRv1;Right;Cerebellum-Cortex
227;22;49;0.287124051;0.249705791;0.346059352;0.00037726;230;4956.896484;77.65217391;113.7608696;-107.7511291;Right-Thalamus;0NSIxr;1;1;R4;LLRv1;Right;Thalamus
228;11;50;0.302965909;0.253009677;0.380015969;0.000605393;142;3060.344727;77.21830986;90.36971831;-97.91161238;Right-Caudate;0NSIxr;1;1;R4;LLRv1;Right;Caudate
229;39;51;0.289187568;0.244294733;0.388217241;0.00056039;275;5926.724121;66.29090909;95.56363636;-107.6489075;Right-Putamen;0NSIxr;1;1;R4;LLRv1;Right;Putamen
230;2;52;0.263062935;0.239938006;0.282819778;9.68E-05;45;969.8275757;71.33333333;99.83333333;-109.1187786;Right-Pallidum;0NSIxr;1;1;R4;LLRv1;Right;Pallidum
231;34;53;0.334657314;0.26338169;0.443511635;0.000959869;191;4116.379395;63.92670157;111.4921466;-123.9573974;Right-Hippocampus;0NSIxr;1;1;R4;LLRv1;Right;Hippocampus
232;12;54;0.357400895;0.261768669;0.454301685;0.001101676;79;1702.586182;68.73417722;94.81012658;-124.1815845;Right-Amygdala;0NSIxr;1;1;R4;LLRv1;Right;Amygdala
233;25;58;0.331319544;0.27749002;0.365089267;0.000500745;30;646.5516968;81.91666667;83.83333333;-110.0000046;Head-ExtraCerebral;0NSIxr;1;1;R4;LLRv1;;None
234;5;60;0.275302966;0.240083918;0.354905427;0.000475133;122;2629.310303;77.97131148;108.75;-118.9089926;Right-VentralDC;0NSIxr;1;1;R4;LLRv1;Right;VentralDC
235;27;62;0.300499722;0.290878117;0.310121328;0.000185151;2;43.10344696;62.5;96.25;-113.793108;;0NSIxr;1;1;R4;LLRv1;;None
236;32;63;0.321741883;0.268212289;0.399113834;0.000957437;33;711.2068481;70.60606061;118.9393939;-109.9268594;Right-choroid-plexus;0NSIxr;1;1;R4;LLRv1;Right;choroid-plexus
237;7;77;0.300839179;0.243411839;0.406281739;0.000829132;81;1745.689575;100.8950617;123.8888889;-99.31886387;WM-hypointensities;0NSIxr;1;1;R4;LLRv1;;None
238;28;165;0.07566797;0;1.127775192;0.021911712;12904;278103.4375;93.20307657;112.2434904;-103.6655348;;0NSIxr;1;1;R4;LLRv1;;None
239;10;258;0.017236349;0;0.726267159;0.005207629;38191;823081.875;89.40214972;107.4949595;-121.1499594;;0NSIxr;1;1;R4;LLRv1;;None
240;16;259;0;0;0;0;665;14331.89648;95.84210526;35.9887218;-125.2683476;;0NSIxr;1;1;R4;LLRv1;;None
241;25;0;0.000561988;0;0.600266457;0.000187145;222668;4798879;0;0;0;Unknown;kdDm3n;1;1;R4;CGv1;;None
242;14;2;0.290780785;0.224056751;0.435810328;0.000747172;12183;262564.6563;112.1495116;118.5124764;-115.9153416;Left-Cerebral-White-Matter;kdDm3n;1;1;R4;CGv1;Left;Cerebral-White-Matter
243;17;3;0.334361056;0;0.475668401;0.000925205;11545;248814.6406;116.3921611;119.2624513;-122.350029;Left-Cerebral-Cortex;kdDm3n;1;1;R4;CGv1;Left;Cerebral-Cortex
244;26;4;0.392351722;0.270237327;1.086261988;0.010919268;742;15991.37891;97.78638814;111.5936658;-119.6440234;Left-Lateral-Ventricle;kdDm3n;1;1;R4;CGv1;Left;Lateral-Ventricle
245;6;5;0.349747323;0.310670435;0.384409934;0.000432476;9;193.9655151;112.7777778;103.8888889;-147.5095825;Left-Inf-Lat-Vent;kdDm3n;1;1;R4;CGv1;Left;Inf-Lat-Vent
246;36;7;0.310277233;0.261084884;0.40682143;0.000441151;829;17866.37891;102.8437877;142.5904704;-170.7291746;Left-Cerebellum-White-Matter;kdDm3n;1;1;R4;CGv1;Left;Cerebellum-White-Matter
247;35;8;0.332536288;0.244069964;0.474287689;0.000639058;2875;61961.20313;108.4434783;153.0104348;-177.1898086;Left-Cerebellum-Cortex;kdDm3n;1;1;R4;CGv1;Left;Cerebellum-Cortex
248;12;10;0.314233801;0.261485666;0.39279142;0.00066118;307;6616.378906;95.99348534;115.6026059;-128.2489092;Left-Thalamus;kdDm3n;1;1;R4;CGv1;Left;Thalamus
249;20;11;0.326138936;0.256094456;0.403075606;0.000764204;191;4116.379395;100.3403141;86.87172775;-118.5051498;Left-Caudate;kdDm3n;1;1;R4;CGv1;Left;Caudate
250;7;12;0.308659784;0.261200577;0.353272021;0.000458498;278;5991.378906;110.4316547;96.36690647;-128.4420782;Left-Putamen;kdDm3n;1;1;R4;CGv1;Left;Putamen
251;19;13;0.290753134;0.25957638;0.319327414;0.000166009;70;1508.620605;104.1428571;101;-131.2807924;Left-Pallidum;kdDm3n;1;1;R4;CGv1;Left;Pallidum
252;2;14;0.434333107;0.342961878;0.5171296;0.002222298;80;1724.137939;85.875;105.5;-135.3879352;3rd-Ventricle;kdDm3n;1;1;R4;CGv1;;None
253;34;15;0.363062313;0.296952158;0.443613261;0.001357419;106;2284.482666;85.37735849;133.4198113;-167.892001;4th-Ventricle;kdDm3n;1;1;R4;CGv1;;None
254;39;16;0.294981486;0.248676553;0.448433459;0.00053567;879;18943.96484;85.26734926;119.8805461;-163.6106898;Brain-Stem;kdDm3n;1;1;R4;CGv1;;None
255;38;17;0.343754746;0.286183625;0.41718629;0.000862522;183;3943.965332;110.3142077;116.6530055;-146.7872661;Left-Hippocampus;kdDm3n;1;1;R4;CGv1;Left;Hippocampus
256;29;18;0.37129308;0.308740884;0.421764851;0.000826268;85;1831.896484;108.2352941;99.23529412;-147.464507;Left-Amygdala;kdDm3n;1;1;R4;CGv1;Left;Amygdala
257;21;24;0.359511458;0;0.818366766;0.003908797;19938;429698.25;83.16694252;114.1389558;-122.681524;CSF;kdDm3n;1;1;R4;CGv1;;None
258;24;26;0.359555225;0.320459396;0.44467324;0.000825504;45;969.8275757;97;83.55555556;-133.7164793;Left-Accumbens-area;kdDm3n;1;1;R4;CGv1;Left;Accumbens-area
259;1;28;0.298955817;0.263115227;0.41184929;0.000466724;202;4353.448242;96.3490099;110.7920792;-141.8060812;Left-VentralDC;kdDm3n;1;1;R4;CGv1;Left;VentralDC
260;3;30;0.327619245;0.314750016;0.337029457;0.000133067;3;64.65516663;111.6666667;98.33333333;-137.9310386;Left-vessel;kdDm3n;1;1;R4;CGv1;Left;vessel
261;5;31;0.342736036;0.300772935;0.407945842;0.000706034;40;862.0689697;105.5;123.125;-133.0172456;Left-choroid-plexus;kdDm3n;1;1;R4;CGv1;Left;choroid-plexus
262;15;41;0.290816652;0.212953046;0.421556026;0.000743943;12086;260474.125;60.54794804;113.5919659;-115.9774535;Right-Cerebral-White-Matter;kdDm3n;1;1;R4;CGv1;Right;Cerebral-White-Matter
263;18;42;0.333639382;0;0.513284206;0.00080333;10442;225043.0938;55.58393986;112.3075081;-122.7195917;Right-Cerebral-Cortex;kdDm3n;1;1;R4;CGv1;Right;Cerebral-Cortex
264;13;43;0.406637911;0.257836431;1.819965124;0.018773353;804;17327.58594;73.6380597;109.1293532;-119.553101;Right-Lateral-Ventricle;kdDm3n;1;1;R4;CGv1;Right;Lateral-Ventricle
265;33;44;0.357103111;0.310677022;0.406159431;0.000997519;18;387.9310303;55.27777778;99.16666667;-153.8314215;Right-Inf-Lat-Vent;kdDm3n;1;1;R4;CGv1;Right;Inf-Lat-Vent
266;37;46;0.313694858;0.249890387;0.402268827;0.00052702;923;19892.24023;67.08288191;142.9035753;-171.3864122;Right-Cerebellum-White-Matter;kdDm3n;1;1;R4;CGv1;Right;Cerebellum-White-Matter
267;31;47;0.332575094;0.268440515;0.491404384;0.000471287;2426;52284.48047;63.22341303;151.5323578;-177.2507639;Right-Cerebellum-Cortex;kdDm3n;1;1;R4;CGv1;Right;Cerebellum-Cortex
268;11;49;0.3236204;0.251057923;0.454462081;0.001110677;318;6853.448242;74.83490566;111.3050314;-128.3018911;Right-Thalamus;kdDm3n;1;1;R4;CGv1;Right;Thalamus
269;0;50;0.330632761;0.264540076;0.429009557;0.000940161;178;3836.206787;72.89325843;85.66011236;-118.0743942;Right-Caudate;kdDm3n;1;1;R4;CGv1;Right;Caudate
270;8;51;0.302018902;0.256980717;0.36194852;0.000501841;295;6357.758301;62.54237288;90.38983051;-129.86558;Right-Putamen;kdDm3n;1;1;R4;CGv1;Right;Putamen
271;9;52;0.277458383;0.240588024;0.31411016;0.000223947;67;1443.965454;67.12686567;95.67164179;-131.4976882;Right-Pallidum;kdDm3n;1;1;R4;CGv1;Right;Pallidum
272;22;53;0.340494297;0.287641078;0.40237999;0.000746584;210;4525.861816;60.17857143;111.1547619;-148.4729104;Right-Hippocampus;kdDm3n;1;1;R4;CGv1;Right;Hippocampus
273;32;54;0.366073583;0.299681365;0.416782677;0.000652176;80;1724.137939;63.84375;94.65625;-149.0948315;Right-Amygdala;kdDm3n;1;1;R4;CGv1;Right;Amygdala
274;10;58;0.365947376;0.316223472;0.433423191;0.000661994;23;495.6896362;79.23913043;81.08695652;-134.3328378;Head-ExtraCerebral;kdDm3n;1;1;R4;CGv1;;None
275;4;60;0.301072184;0.266557962;0.437213153;0.000741997;198;4267.241211;75;107.6893939;-142.0759358;Right-VentralDC;kdDm3n;1;1;R4;CGv1;Right;VentralDC
276;16;62;0.320107847;0.312559247;0.32308656;2.54E-05;4;86.20689392;58.75;92.5;-137.9310386;;kdDm3n;1;1;R4;CGv1;;None
277;27;63;0.339839611;0.282720506;0.426044941;0.001174986;46;991.3792725;62.60869565;119.8369565;-135.1574255;Right-choroid-plexus;kdDm3n;1;1;R4;CGv1;Right;choroid-plexus
278;28;77;0.283154876;0.250993848;0.324390978;0.000244427;83;1788.793091;91.02409639;114.6987952;-114.5409268;WM-hypointensities;kdDm3n;1;1;R4;CGv1;;None
279;30;165;0.094490614;0;0.590804458;0.021885663;19276;415431.0313;88.83598776;113.7131666;-126.2096558;;kdDm3n;1;1;R4;CGv1;;None
280;23;258;0.015013263;0;0.743075609;0.004378976;45541;981487.0625;86.2991041;101.7866867;-141.009356;;kdDm3n;1;1;R4;CGv1;;None
281;40;259;0;0;0;0;1212;26120.68945;86.35519802;34.12334983;-156.88233;;kdDm3n;1;1;R4;CGv1;;None
282;24;0;0.000235665;0;0.444233328;7.33E-05;218519;4709461;0;0;0;Unknown;kdDm3n;1;1;R4;LLRv1;;None
