,Unnamed: 0,SegId,Mean,Min,Max,Variance,Count,Volume,x,y,z,StructName,sub,ses,run,acq,rec,site,side,StructNameNoSide
117,34,258,0.005560999,0,0.755627871,0.001840987,42891,924375,87.03265254,94.20939125,-118.1332195,,B120a9,1,1,R4,LLRv1,Leiden,,None
118,20,259,0,0,0,0,606,13060.34473,97.39273927,32.3019802,-137.2595922,,B120a9,1,1,R4,LLRv1,Leiden,,None
119,24,0,0.000118263,0,0.435463518,3.86E-05,245224,5285000,0,0,0,Unknown,B120a9,1,2,R4,LLRv1,Leiden,,None
120,36,2,0.301400025,0,0.540217161,0.000849051,9567,206185.3438,114.5246681,106.8976691,-94.87246514,Left-Cerebral-White-Matter,B120a9,1,2,R4,LLRv1,Leiden,Left,Cerebral-White-Matter
121,1,3,0.341887584,0,0.646223664,0.002386504,9070,195474.125,115.713065,110.4594818,-99.70764269,Left-Cerebral-Cortex,B120a9,1,2,R4,LLRv1,Leiden,Left,Cerebral-Cortex
122,27,4,0.55415495,0.267515749,10,1.058441813,614,13232.75781,101.4535831,99.56026059,-99.20252079,Left-Lateral-Ventricle,B120a9,1,2,R4,LLRv1,Leiden,Left,Lateral-Ventricle
123,29,5,0.389391761,0.347495824,0.460866243,0.001526317,8,172.4137878,111.875,106.25,-126.2931078,Left-Inf-Lat-Vent,B120a9,1,2,R4,LLRv1,Leiden,Left,Inf-Lat-Vent
124,16,7,0.315295418,0.255369246,0.471641779,0.000608095,765,16487.06836,92.38888889,139.7026144,-136.4976377,Left-Cerebellum-White-Matter,B120a9,1,2,R4,LLRv1,Leiden,Left,Cerebellum-White-Matter
125,33,8,0.328278811,0,0.544129372,0.001480189,2120,45689.65234,95.37735849,149.1061321,-140.9791843,Left-Cerebellum-Cortex,B120a9,1,2,R4,LLRv1,Leiden,Left,Cerebellum-Cortex
126,7,10,0.30827745,0.256293952,0.378099561,0.000565913,205,4418.103516,98.40243902,106.7439024,-105.3490375,Left-Thalamus,B120a9,1,2,R4,LLRv1,Leiden,Left,Thalamus
127,10,11,0.325439063,0.266330183,0.421695143,0.000876859,93,2004.310303,105.7258065,83.73655914,-104.0044541,Left-Caudate,B120a9,1,2,R4,LLRv1,Leiden,Left,Caudate
128,4,12,0.315705259,0.274148941,0.390969396,0.000480234,270,5818.965332,113.0277778,92.25,-113.2950237,Left-Putamen,B120a9,1,2,R4,LLRv1,Leiden,Left,Putamen
129,23,13,0.291560242,0.256784827,0.344335765,0.00036628,47,1012.93103,106.4361702,95.37234043,-112.9126971,Left-Pallidum,B120a9,1,2,R4,LLRv1,Leiden,Left,Pallidum
130,17,14,0.522978535,0.333304346,1.106075406,0.029150921,78,1681.034424,87.8525641,97.37179487,-111.0963795,3rd-Ventricle,B120a9,1,2,R4,LLRv1,Leiden,,None
131,13,15,0.443672644,0.316264868,0.83395052,0.009048412,78,1681.034424,79.32692308,126.4423077,-133.1565029,4th-Ventricle,B120a9,1,2,R4,LLRv1,Leiden,,None
132,2,16,0.313210622,0.249574691,0.472396374,0.000975606,630,13577.58594,80.55555556,114.7936508,-132.8024125,Brain-Stem,B120a9,1,2,R4,LLRv1,Leiden,,None
133,15,17,0.368059689,0.296993434,0.450310677,0.001087375,142,3060.344727,107.3591549,114.7007042,-121.1996159,Left-Hippocampus,B120a9,1,2,R4,LLRv1,Leiden,Left,Hippocampus
134,6,18,0.372448741,0.32447201,0.436109692,0.000922771,50,1077.586182,107.6,100.05,-125.8620733,Left-Amygdala,B120a9,1,2,R4,LLRv1,Leiden,Left,Amygdala
135,11,24,0.388307752,0,5.910709858,0.022780648,15853,341659.4688,84.77780231,100.9129187,-99.23739485,CSF,B120a9,1,2,R4,LLRv1,Leiden,,None
136,32,26,0.36291665,0.336896241,0.395965785,0.000324143,25,538.7930908,100.3,81,-118.4827631,Left-Accumbens-area,B120a9,1,2,R4,LLRv1,Leiden,Left,Accumbens-area
137,21,28,0.307261166,0.265410781,0.414750695,0.000666065,125,2693.965332,95.76,105,-117.406901,Left-VentralDC,B120a9,1,2,R4,LLRv1,Leiden,Left,VentralDC
